Date,Time,Adj Vol,Open,High,Low,Close
2012-11-23,13:16:00,23800.0,16.3,16.4,15.8,16.1
2012-11-21,16:16:00,36120.0,16.4,16.75,16.1,16.4
2012-11-20,16:16:00,80211.0,16.8,16.82,15.05,16.35
2012-11-19,16:16:00,106359.0,17.95,18.05,15.55,16.6
2012-11-16,16:16:00,110501.0,19.15,19.6,17.05,18.2
2012-11-15,16:16:00,99914.0,18.9,19.75,17.65,19.15
2012-11-14,16:16:00,101181.0,18.1,19.3,16.5,19.0
2012-11-13,16:16:00,52271.0,17.5,17.65,16.64,16.9
2012-11-12,16:16:00,34332.0,18.35,18.5,17.05,17.05
2012-11-09,16:16:00,48074.0,18.9,19.4,17.94,18.6
2012-11-08,16:16:00,46891.0,18.5,18.9,18.06,18.5
2012-11-07,16:16:00,65414.0,17.25,18.85,17.2,18.8
2012-11-06,16:16:00,36478.0,17.95,18.07,16.85,17.05
2012-11-05,16:16:00,37997.0,17.8,18.32,17.58,18.05
2012-11-02,16:16:00,54316.0,16.95,17.85,16.65,17.85
2012-11-01,16:16:00,54336.0,18.7,18.7,16.85,16.9
2012-10-31,16:16:00,48914.0,17.9,18.95,17.75,18.95
2012-10-26,16:16:00,44734.0,18.75,18.85,18.0,18.25
2012-10-25,16:16:00,37589.0,18.4,18.9,18.15,18.25
2012-10-24,16:16:00,48997.0,18.85,19.1,18.5,18.75
2012-10-23,16:16:00,81991.0,17.8,19.2,17.8,19.15
2012-10-22,16:16:00,42289.0,17.5,18.14,17.25,17.35
2012-10-19,16:16:00,56449.0,16.7,17.85,16.65,17.6
2012-10-18,16:16:00,37294.0,16.55,16.8,16.3,16.65
2012-10-17,16:16:00,37945.0,16.65,16.95,16.4,16.5
2012-10-16,16:16:00,65633.0,16.9,17.01,15.0,16.7
2012-10-15,16:16:00,69609.0,17.75,18.0,15.75,17.15
2012-10-12,16:16:00,77362.0,17.25,18.0,15.9,17.95
2012-10-11,16:16:00,59257.0,17.95,17.95,16.1,17.6
2012-10-10,16:16:00,68763.0,17.95,18.25,16.5,18.1
2012-10-09,16:16:00,33393.0,15.9,16.82,15.65,16.7
2012-10-08,16:16:00,18422.0,15.95,16.13,15.72,15.9
2012-10-05,16:16:00,36519.0,15.6,15.9,15.14,15.7
2012-10-04,16:16:00,26311.0,16.3,16.4,15.75,15.75
2012-10-03,16:16:00,34226.0,16.65,16.97,16.18,16.45
2012-10-02,16:16:00,31392.0,16.55,17.2,16.3,16.55
2012-10-01,16:16:00,42801.0,16.25,17.1,15.65,16.9
2012-09-28,16:16:00,36864.0,16.4,16.77,15.98,16.35
2012-09-27,16:16:00,51646.0,17.3,17.55,16.0,16.1
2012-09-26,16:16:00,52409.0,17.2,18.25,17.15,17.7
2012-09-25,16:16:00,51466.0,15.85,17.25,15.6,17.1
2012-09-24,16:16:00,28794.0,16.1,16.28,15.6,15.85
2012-09-21,16:16:00,34269.0,16.15,16.31,15.75,16.05
2012-09-20,16:16:00,38053.0,16.45,16.75,16.1,16.35
2012-09-19,16:16:00,46902.0,16.15,16.4,15.95,16.0
2012-09-18,16:16:00,73066.0,16.8,17.05,14.75,16.3
2012-09-17,16:16:00,71269.0,17.35,17.4,15.2,16.85
2012-09-14,16:16:00,81215.0,16.25,17.4,14.55,17.3
2012-09-13,16:16:00,103893.0,17.6,17.93,15.86,16.45
2012-09-12,16:16:00,73564.0,18.0,18.19,16.05,17.6
2012-09-11,16:16:00,44235.0,16.15,16.65,15.7,16.6
2012-09-10,16:16:00,38256.0,15.25,16.5,14.9,16.45
2012-09-07,16:16:00,36173.0,16.0,16.1,15.05,15.1
2012-09-06,16:16:00,40604.0,18.0,18.1,16.05,16.15
2012-09-05,16:16:00,25911.0,18.9,18.9,18.1,18.15
2012-09-04,16:16:00,29707.0,18.95,19.45,18.6,18.6
2012-08-31,16:16:00,31290.0,19.4,19.77,18.75,18.95
2012-08-30,16:16:00,24974.0,19.5,19.85,19.35,19.7
2012-08-29,16:16:00,23711.0,18.9,19.4,18.65,19.3
2012-08-28,16:16:00,21640.0,18.8,19.13,18.65,19.0
2012-08-27,16:16:00,21674.0,18.45,18.85,18.2,18.85
2012-08-24,16:16:00,30957.0,19.45,19.65,18.35,18.5
2012-08-23,16:16:00,29466.0,19.0,19.65,18.8,19.3
2012-08-22,16:16:00,34073.0,18.9,19.35,18.75,19.0
2012-08-21,16:16:00,63513.0,18.25,19.0,14.45,18.75
2012-08-20,16:16:00,44308.0,18.2,18.8,14.7,18.25
2012-08-17,16:16:00,46979.0,18.7,18.86,15.25,18.2
2012-08-16,16:16:00,43885.0,18.95,19.35,15.85,15.85
2012-08-15,16:16:00,29978.0,19.15,19.2,16.3,19.0
2012-08-14,16:16:00,24528.0,15.75,16.65,15.45,16.4
2012-08-13,16:16:00,22484.0,16.6,16.6,15.6,15.8
2012-08-10,16:16:00,18084.0,16.9,17.1,16.25,16.35
2012-08-09,16:16:00,18967.0,16.95,17.15,16.5,16.55
2012-08-08,16:16:00,22477.0,17.75,17.9,16.65,16.8
2012-08-07,16:16:00,21487.0,16.8,17.7,16.7,17.65
2012-08-06,16:16:00,22990.0,17.2,17.35,16.8,16.9
2012-08-03,16:16:00,35402.0,18.45,18.45,17.15,17.2
2012-08-02,16:16:00,45570.0,19.25,20.6,18.6,18.7
2012-08-01,16:16:00,29835.0,19.65,19.95,19.2,19.7
2012-07-31,16:16:00,23182.0,19.25,20.08,19.25,19.85
2012-07-30,16:16:00,24817.0,18.7,19.5,18.5,19.5
2012-07-27,16:16:00,33110.0,19.15,19.15,18.5,18.6
2012-07-26,16:16:00,36229.0,20.25,20.32,19.1,19.15
2012-07-25,16:16:00,32393.0,21.45,22.15,20.8,21.05
2012-07-24,16:16:00,38811.0,21.05,22.15,20.55,21.85
2012-07-23,16:16:00,45782.0,20.05,21.6,20.05,20.75
2012-07-20,16:16:00,30109.0,18.65,19.47,18.55,19.1
2012-07-19,16:16:00,32512.0,18.5,19.0,18.15,18.2
2012-07-18,16:15:00,31959.0,18.6,18.85,18.2,18.65
2012-07-17,16:16:00,79751.0,19.0,19.45,16.55,18.55
2012-07-16,16:16:00,55133.0,19.6,19.67,17.15,19.25
2012-07-13,16:16:00,72791.0,20.5,20.5,17.6,19.34
2012-07-12,16:16:00,65627.0,20.8,21.35,18.45,20.55
2012-07-11,16:16:00,64396.0,21.1,21.35,18.85,20.45
2012-07-10,16:16:00,30261.0,18.2,19.6,17.85,19.25
2012-07-09,16:16:00,24008.0,18.6,19.0,18.25,18.4
2012-07-06,16:16:00,29572.0,18.9,19.55,18.2,18.2
2012-07-05,16:16:00,26075.0,17.95,19.1,17.85,18.7
2012-07-03,13:16:00,20572.0,18.2,18.45,17.65,17.75
2012-07-02,16:16:00,39979.0,19.0,19.6,18.05,18.15
2012-06-29,16:16:00,40409.0,19.0,20.65,18.8,19.5
2012-06-28,16:16:00,36950.0,22.2,22.9,21.3,21.3
2012-06-27,16:16:00,28275.0,21.55,22.2,21.25,21.65
2012-06-26,16:16:00,42947.0,22.4,22.9,21.65,21.75
2012-06-25,16:16:00,42315.0,22.05,22.95,22.0,22.45
2012-06-22,16:48:00,63975.0,23.0,23.0,20.65,21.88
2012-06-21,16:42:00,71260.0,20.6,23.4,20.5,23.35
2012-06-20,16:52:00,64252.0,21.75,22.65,20.4,20.43
2012-06-19,16:16:00,68706.0,21.45,22.15,18.5,21.9
2012-06-18,16:57:00,118596.0,23.85,24.3,21.65,21.77
2012-06-15,16:48:00,61170.0,25.1,25.35,22.7,23.65
2012-06-14,16:51:00,69919.0,27.0,27.05,24.25,25.08
2012-06-13,16:44:00,71769.0,25.75,27.3,23.65,26.72
2012-06-12,16:35:00,32489.0,24.0,25.0,23.35,23.45
2012-06-11,16:41:00,34618.0,21.2,24.56,21.0,24.55
2012-06-08,16:51:00,27052.0,23.6,23.7,21.65,21.71
2012-06-07,16:43:00,32461.0,22.9,23.5,22.35,23.05
2012-06-06,16:58:00,34307.0,24.8,25.25,23.35,23.4
2012-06-05,16:58:00,28331.0,26.8,27.06,25.55,25.58
2012-06-04,16:40:00,35380.0,27.35,28.2,26.45,26.95
2012-06-01,16:43:00,42749.0,27.05,28.45,26.75,27.75
2012-05-31,16:36:00,41876.0,25.25,26.95,24.6,25.99
2012-05-30,16:44:00,33524.0,23.6,25.71,23.6,25.69
2012-05-29,16:36:00,32181.0,23.85,24.4,22.95,23.0
2012-05-25,16:41:00,21980.0,24.4,25.1,24.4,24.55
2012-05-24,16:41:00,35431.0,24.75,26.0,24.25,24.25
2012-05-23,16:40:00,45843.0,25.75,26.8,24.49,24.81
2012-05-22,16:44:00,49352.0,23.9,26.05,22.85,24.94
2012-05-21,16:44:00,77233.0,27.5,27.8,24.1,24.24
2012-05-18,16:40:00,61094.0,25.75,28.25,25.48,28.21
2012-05-17,16:39:00,48472.0,24.65,26.21,24.1,26.2
2012-05-16,16:16:00,42865.0,23.45,24.73,23.04,24.4
2012-05-15,16:57:00,79264.0,22.5,23.9,20.85,23.89
2012-05-14,16:40:00,82473.0,22.0,23.05,21.0,22.98
2012-05-11,16:52:00,62687.0,21.15,21.65,19.4,21.6
2012-05-10,16:39:00,59551.0,21.35,21.4,19.45,20.82
2012-05-09,16:46:00,76376.0,21.6,22.25,19.95,21.85
2012-05-08,16:38:00,38367.0,19.45,21.25,19.35,19.55
2012-05-07,16:16:00,24485.0,20.6,20.65,19.15,19.35
2012-05-04,16:46:00,32272.0,18.75,20.1,18.6,20.0
2012-05-03,16:55:00,28523.0,17.8,18.94,17.8,18.8
2012-05-02,16:47:00,25205.0,18.2,18.62,17.92,18.05
2012-05-01,16:41:00,23971.0,18.45,18.6,17.65,18.0
2012-04-30,16:16:00,21674.0,18.25,18.7,18.18,18.5
2012-04-27,16:43:00,24664.0,17.75,18.45,17.75,18.04
2012-04-26,16:53:00,31979.0,18.65,18.97,17.85,18.0
2012-04-25,16:16:00,30181.0,19.4,19.45,18.5,18.55
2012-04-24,16:43:00,24603.0,20.4,20.8,19.7,19.74
2012-04-23,16:54:00,36601.0,20.45,21.4,20.4,20.6
2012-04-20,16:15:00,26618.0,20.1,20.15,19.6,19.6
2012-04-19,16:50:00,37625.0,20.4,21.15,19.87,20.4
2012-04-18,16:49:00,36385.0,20.35,20.65,19.85,20.54
2012-04-17,16:53:00,73166.0,20.95,20.95,18.15,19.95
2012-04-16,16:41:00,85602.0,21.54,21.95,19.1,21.33
2012-04-13,16:59:00,70641.0,20.45,21.75,18.51,21.68
2012-04-12,16:49:00,74479.0,21.8,22.5,19.2,19.98
2012-04-11,16:52:00,50717.0,22.0,22.45,20.0,22.35
2012-04-10,16:51:00,40953.0,19.55,21.65,19.3,21.15
2012-04-09,16:16:00,22765.0,19.2,19.65,18.77,19.6
2012-04-05,16:48:00,25527.0,18.35,18.6,17.75,18.45
2012-04-04,16:44:00,36465.0,18.0,18.9,17.65,17.94
2012-04-03,16:51:00,28617.0,17.1,18.0,16.8,17.24
2012-04-02,16:54:00,26201.0,16.85,17.25,16.35,17.0
2012-03-30,16:51:00,31551.0,16.8,17.45,16.5,16.82
2012-03-29,16:52:00,35878.0,17.85,18.8,17.05,17.09
2012-03-28,16:43:00,48955.0,17.3,19.2,17.1,17.65
2012-03-27,16:42:00,50771.0,15.75,17.61,15.75,17.6
2012-03-26,16:58:00,51082.0,16.9,16.9,15.55,15.63
2012-03-23,16:16:00,50615.0,18.55,18.8,16.95,16.95
2012-03-22,16:49:00,44369.0,18.75,19.49,18.3,18.35
2012-03-21,16:48:00,59540.0,19.2,19.25,18.05,18.1
2012-03-20,16:53:00,80743.0,20.25,20.85,15.95,19.1
2012-03-19,16:58:00,80951.0,21.7,21.75,15.5,19.98
2012-03-16,16:55:00,53502.0,21.65,21.76,16.4,21.6
2012-03-15,16:36:00,61415.0,21.7,22.2,17.4,21.75
2012-03-14,16:59:00,73721.0,17.0,22.3,16.8,22.08
2012-03-13,16:45:00,30303.0,17.65,17.65,16.85,17.01
2012-03-12,16:50:00,31300.0,19.2,19.26,17.7,17.75
2012-03-09,16:34:00,29961.0,19.8,19.8,18.8,19.05
2012-03-08,16:35:00,23787.0,20.05,20.4,19.65,19.71
2012-03-07,16:40:00,23862.0,21.9,22.13,20.6,20.65
2012-03-06,16:39:00,34662.0,20.75,22.6,20.75,22.5
2012-03-05,16:39:00,18921.0,20.6,20.82,20.05,20.15
2012-03-02,16:46:00,19497.0,20.3,20.67,20.05,20.4
2012-03-01,16:42:00,20856.0,20.7,20.75,20.0,20.05
2012-02-29,16:44:00,27490.0,20.9,21.35,20.33,21.0
2012-02-28,16:44:00,18017.0,21.2,21.75,20.8,20.85
2012-02-27,16:45:00,24464.0,21.55,22.14,20.65,21.55
2012-02-24,16:50:00,28996.0,20.2,21.38,19.9,21.2
2012-02-23,16:46:00,35659.0,21.95,22.2,20.15,20.25
2012-02-22,16:40:00,30013.0,22.75,22.8,21.75,21.8
2012-02-21,16:43:00,27510.0,22.05,22.98,22.05,22.55
2012-02-17,16:57:00,29446.0,23.05,23.3,22.35,22.6
2012-02-16,16:47:00,40117.0,24.4,24.95,22.7,22.8
2012-02-15,16:49:00,51078.0,22.05,24.25,21.95,24.25
2012-02-14,16:48:00,76473.0,22.2,24.05,19.35,22.45
2012-02-13,16:53:00,73589.0,22.75,22.8,19.55,21.9
2012-02-10,16:16:00,71827.0,22.7,25.0,21.0,23.5
2012-02-09,16:41:00,46152.0,21.1,21.98,19.0,21.95
2012-02-08,17:00:00,38756.0,20.35,21.0,18.15,21.0
2012-02-07,16:46:00,19134.0,18.25,18.68,18.15,18.4
2012-02-06,16:53:00,15204.0,18.25,18.5,18.0,18.1
2012-02-03,16:46:00,25196.0,19.2,19.2,17.9,17.95
2012-02-02,16:44:00,17238.0,20.0,20.05,19.1,19.15
2012-02-01,16:42:00,16693.0,20.4,20.5,19.75,19.85
2012-01-31,16:42:00,14033.0,20.45,21.1,20.15,20.9
2012-01-30,16:51:00,18397.0,20.75,21.2,20.55,20.7
2012-01-27,16:42:00,17375.0,20.4,21.1,20.0,20.15
2012-01-26,16:43:00,21333.0,20.5,20.95,20.0,20.55
2012-01-25,16:49:00,32742.0,21.4,21.8,20.45,20.6
2012-01-24,16:44:00,14875.0,21.65,22.08,21.15,21.2
2012-01-23,16:49:00,18411.0,21.85,22.1,21.25,21.3
2012-01-20,16:37:00,15446.0,22.7,22.95,21.8,21.85
2012-01-19,16:43:00,14843.0,23.1,23.3,22.5,22.55
2012-01-18,16:53:00,17775.0,23.7,24.4,23.15,23.2
2012-01-17,16:48:00,64050.0,23.7,24.38,21.5,23.95
2012-01-13,16:43:00,48174.0,23.9,25.1,22.3,24.1
2012-01-12,16:41:00,29476.0,22.45,24.85,22.25,23.75
2012-01-11,16:42:00,18508.0,23.95,24.15,22.5,24.15
2012-01-10,16:48:00,36722.0,23.52,23.86,21.75,23.65
2012-01-09,16:43:00,8953.0,23.05,23.25,22.7,22.85
2012-01-06,16:16:00,12015.0,23.75,24.07,23.0,23.05
2012-01-05,16:50:00,12277.0,24.75,24.98,23.65,23.75
2012-01-04,16:36:00,11622.0,24.9,25.5,24.15,24.2
2012-01-03,16:36:00,13106.0,25.6,25.6,24.55,24.8
2011-12-30,16:54:00,4833.0,25.8,26.75,25.8,26.7
2011-12-29,16:16:00,5881.0,26.5,26.55,25.8,25.9
2011-12-28,16:43:00,9230.0,25.15,26.8,25.15,26.7
2011-12-27,16:51:00,5722.0,25.75,25.9,25.25,25.45
2011-12-23,16:55:00,8260.0,24.75,25.95,24.55,25.7
2011-12-22,16:40:00,14550.0,24.4,25.4,24.0,25.1
2011-12-21,16:49:00,18996.0,26.65,27.12,23.65,24.5
2011-12-20,16:51:00,37526.0,27.6,27.7,23.5,26.55
2011-12-19,16:57:00,33556.0,28.65,28.87,25.3,28.3
2011-12-16,16:50:00,25509.0,28.45,29.3,25.3,28.85
2011-12-15,16:37:00,19688.0,26.7,29.75,25.85,28.9
2011-12-14,16:40:00,26483.0,30.2,30.84,26.9,30.1
2011-12-13,16:48:00,27007.0,27.0,27.9,25.99,27.05
2011-12-12,16:54:00,11624.0,27.9,29.0,27.35,27.6
2011-12-09,16:46:00,10174.0,29.3,29.65,27.15,27.2
2011-12-08,16:41:00,12493.0,28.65,30.5,27.9,30.15
2011-12-07,16:40:00,15426.0,27.85,29.6,27.85,28.6
2011-12-06,16:44:00,9139.0,27.65,28.25,27.4,28.1
2011-12-05,16:40:00,10401.0,26.8,28.3,26.45,27.75
2011-12-02,16:16:00,14183.0,27.2,28.0,26.5,27.79
2011-12-01,16:16:00,11255.0,28.35,28.75,27.7,27.9
2011-11-30,16:16:00,18918.0,30.5,30.5,28.25,28.3
2011-11-29,16:44:00,11103.0,31.6,32.4,31.3,31.35
2011-11-28,16:38:00,12693.0,32.6,32.65,31.35,32.0
2011-11-25,13:41:00,7602.0,34.15,34.6,33.0,34.5
2011-11-23,16:37:00,15699.0,32.9,33.7,32.65,33.6
2011-11-22,16:42:00,17773.0,32.65,33.35,31.95,32.3
2011-11-21,16:46:00,20325.0,34.25,34.3,32.6,32.95
2011-11-18,16:35:00,21257.0,32.75,33.6,32.3,32.35
2011-11-17,16:43:00,26356.0,32.45,34.25,31.9,33.75
2011-11-16,16:39:00,20905.0,31.35,32.7,30.38,32.65
2011-11-15,16:36:00,62562.0,31.75,33.4,30.3,30.7
2011-11-14,16:39:00,29004.0,30.7,32.8,30.45,30.75
2011-11-11,16:37:00,20281.0,30.7,32.25,29.75,30.2
2011-11-10,16:34:00,40483.0,31.75,34.35,31.2,31.5
2011-11-09,16:38:00,46828.0,30.45,36.45,30.1,36.45
2011-11-08,16:36:00,15664.0,30.2,31.7,28.8,28.9
2011-11-07,16:41:00,9787.0,31.9,32.6,30.85,31.1
2011-11-04,16:35:00,10144.0,31.45,33.1,30.58,31.4
2011-11-03,16:16:00,13245.0,32.35,34.05,30.7,30.95
2011-11-02,16:16:00,12777.0,33.6,34.15,32.4,32.7
2011-11-01,16:16:00,36802.0,32.2,35.3,32.2,33.95
2011-10-31,16:16:00,15768.0,27.0,30.05,27.0,29.9
2011-10-28,16:16:00,11524.0,26.85,27.15,25.9,26.25
2011-10-27,16:16:00,27459.0,28.3,28.3,26.0,26.15
2011-10-26,16:16:00,14643.0,31.6,33.15,30.35,30.45
2011-10-25,16:16:00,17199.0,29.45,32.45,29.45,32.35
2011-10-24,16:16:00,14224.0,31.7,31.8,29.7,29.7
2011-10-21,16:16:00,13036.0,32.86,33.0,31.5,31.55
2011-10-20,16:16:00,16108.0,33.1,35.15,32.95,34.05
2011-10-19,16:16:00,32402.0,31.25,34.05,30.7,33.8
2011-10-18,16:16:00,42426.0,33.25,34.9,30.25,30.95
2011-10-17,16:15:00,45145.0,29.6,33.25,29.2,32.9
2011-10-14,16:16:00,27972.0,31.6,31.65,29.35,29.35
2011-10-13,16:16:00,27929.0,31.8,33.5,31.1,31.15
2011-10-12,16:16:00,38706.0,33.1,33.35,30.95,31.4
2011-10-11,16:16:00,13840.0,35.1,35.5,34.1,34.45
2011-10-10,16:16:00,12310.0,36.55,36.65,34.6,34.7
2011-10-07,16:16:00,18055.0,37.9,39.05,36.46,37.9
2011-10-06,16:16:00,13208.0,38.1,39.25,37.45,37.8
2011-10-05,16:15:00,21206.0,40.5,40.8,38.1,38.4
2011-10-04,16:16:00,29810.0,45.85,46.3,40.35,40.8
2011-10-03,16:16:00,23981.0,42.1,45.05,41.15,45.0
2011-09-30,16:16:00,23070.0,39.85,42.15,39.45,42.1
2011-09-29,16:15:00,20356.0,38.55,40.6,37.45,38.55
2011-09-28,16:16:00,17197.0,36.25,39.45,35.95,39.4
2011-09-27,16:16:00,17705.0,36.35,37.17,35.05,36.75
2011-09-26,16:16:00,17352.0,38.4,39.7,37.37,37.5
2011-09-23,16:15:00,23379.0,39.75,39.95,38.0,39.05
2011-09-22,16:16:00,38376.0,37.6,39.75,37.0,38.5
2011-09-21,16:15:00,22880.0,33.2,35.75,32.55,35.7
2011-09-20,16:16:00,35489.0,32.75,33.3,32.0,32.9
2011-09-19,16:16:00,34189.0,32.81,34.9,32.8,33.1
2011-09-16,16:15:00,39461.0,33.1,33.5,31.8,31.8
2011-09-15,16:16:00,25409.0,33.55,35.45,32.5,32.55
2011-09-14,16:15:00,31599.0,36.9,37.3,33.63,34.2
2011-09-13,16:16:00,18235.0,38.85,39.1,37.25,37.8
2011-09-12,16:15:00,25638.0,40.25,41.05,38.13,38.3
2011-09-09,16:16:00,23608.0,34.85,39.2,34.45,38.55
2011-09-08,16:16:00,14811.0,33.8,34.81,32.98,34.55
2011-09-07,16:16:00,17441.0,34.75,34.8,33.45,33.55
2011-09-06,16:16:00,21099.0,36.3,37.85,35.15,35.7
2011-09-02,16:16:00,18860.0,32.7,34.5,32.35,34.45
2011-09-01,16:15:00,25702.0,31.75,32.2,30.55,32.1
2011-08-31,16:16:00,19567.0,31.75,32.05,30.5,31.6
2011-08-30,16:16:00,14863.0,31.9,32.68,31.25,32.5
2011-08-29,16:15:00,14330.0,32.95,32.95,31.4,31.6
2011-08-26,16:16:00,29612.0,35.1,36.6,33.2,34.0
2011-08-25,16:16:00,26898.0,33.0,35.2,32.1,34.75
2011-08-24,16:16:00,28817.0,35.1,35.1,32.5,33.5
2011-08-23,16:16:00,36022.0,36.05,36.97,34.15,34.25
2011-08-22,16:16:00,26662.0,33.75,36.7,33.05,36.4
2011-08-19,16:15:00,38327.0,34.1,35.7,32.95,35.35
2011-08-18,16:16:00,57739.0,29.1,34.2,29.07,33.4
2011-08-17,16:16:00,29978.0,26.7,28.0,26.45,27.9
2011-08-16,16:16:00,42143.0,27.65,33.8,26.7,33.6
2011-08-15,16:16:00,47604.0,27.4,34.3,26.5,32.05
2011-08-12,16:16:00,99223.0,27.3,34.75,26.5,27.8
2011-08-11,16:16:00,129523.0,29.45,37.35,27.1,27.65
2011-08-10,16:16:00,72968.0,26.15,31.95,26.15,28.7
2011-08-09,16:16:00,43254.0,35.3,36.45,30.35,30.45
2011-08-08,16:16:00,97848.0,31.45,36.7,30.75,36.6
2011-08-05,16:16:00,65858.0,27.3,31.95,25.1,29.1
2011-08-04,16:16:00,51679.0,22.7,27.6,22.35,27.45
2011-08-03,16:15:00,36429.0,21.55,22.8,21.3,22.0
2011-08-02,16:16:00,27021.0,21.0,22.3,20.33,22.25
2011-08-01,16:16:00,34063.0,20.2,21.65,19.7,20.7
2011-07-29,16:16:00,33893.0,21.55,22.55,20.85,21.1
2011-07-28,16:16:00,23251.0,21.2,21.53,20.1,21.35
2011-07-27,16:16:00,33015.0,19.85,21.3,19.8,21.3
2011-07-26,16:16:00,19092.0,19.15,19.7,19.05,19.6
2011-07-25,16:16:00,18004.0,18.65,19.35,18.6,19.3
2011-07-22,16:16:00,15746.0,18.3,18.63,18.15,18.25
2011-07-21,16:16:00,25303.0,19.25,19.3,18.3,18.3
2011-07-20,16:16:00,25309.0,19.55,19.9,19.3,19.35
2011-07-19,16:16:00,49614.0,20.65,20.8,19.1,19.75
2011-07-18,16:16:00,49386.0,20.6,21.6,20.55,20.95
2011-07-15,16:16:00,49085.0,20.55,21.4,20.15,20.2
2011-07-14,16:16:00,74582.0,19.94,21.15,19.55,20.6
2011-07-13,16:16:00,39613.0,19.75,20.2,18.45,20.0
2011-07-12,16:15:00,25615.0,19.15,19.65,18.5,19.55
2011-07-11,16:16:00,30985.0,17.85,18.9,17.65,18.85
2011-07-08,16:16:00,17383.0,16.65,17.77,16.65,17.05
2011-07-07,16:15:00,12923.0,17.0,17.0,16.6,16.75
2011-07-06,16:16:00,14413.0,17.2,17.75,17.14,17.25
2011-07-05,16:16:00,13962.0,17.1,17.25,16.9,16.95
2011-07-01,16:16:00,17284.0,17.7,17.75,16.9,16.95
2011-06-30,16:15:00,16863.0,18.35,18.35,17.6,17.7
2011-06-29,16:16:00,23360.0,19.35,19.38,18.45,18.45
2011-06-28,16:16:00,12837.0,20.55,20.63,19.45,19.5
2011-06-27,16:16:00,12276.0,20.9,21.3,20.5,20.55
2011-06-24,16:16:00,17874.0,19.9,21.1,19.65,21.05
2011-06-23,16:16:00,28553.0,20.6,21.55,19.8,19.85
2011-06-22,16:16:00,19648.0,19.85,20.3,19.18,20.25
2011-06-21,16:16:00,18434.0,20.15,20.15,19.3,19.9
2011-06-20,16:16:00,27719.0,21.9,21.99,20.3,20.45
2011-06-17,16:16:00,27526.0,20.95,22.1,20.8,21.4
2011-06-16,16:16:00,43731.0,21.4,22.95,20.9,21.95
2011-06-15,16:16:00,36014.0,19.5,21.0,19.5,20.9
2011-06-14,16:16:00,47226.0,19.75,19.85,17.9,18.25
2011-06-13,16:15:00,64290.0,19.5,20.25,18.4,19.95
2011-06-10,16:16:00,52994.0,17.8,19.75,17.75,19.6
2011-06-09,16:15:00,27903.0,19.45,19.46,17.55,18.95
2011-06-08,16:15:00,41595.0,18.2,19.7,17.9,19.5
2011-06-07,16:15:00,13397.0,17.85,18.1,17.35,18.1
2011-06-06,16:15:00,14357.0,18.0,18.45,17.6,18.2
2011-06-03,16:15:00,17193.0,17.9,18.8,17.5,17.95
2011-06-02,16:15:00,14994.0,17.85,18.44,17.48,17.8
2011-06-01,16:16:00,24138.0,16.7,18.15,16.7,17.95
2011-05-31,16:16:00,17121.0,16.75,16.92,16.45,16.5
2011-05-27,16:15:00,16598.0,17.4,17.4,16.95,17.1
2011-05-26,16:15:00,11687.0,17.8,18.16,17.4,17.45
2011-05-25,16:15:00,11560.0,18.4,18.55,17.7,17.95
2011-05-24,16:15:00,12014.0,18.5,18.55,18.03,18.3
2011-05-23,16:15:00,23217.0,18.6,19.0,18.28,18.55
2011-05-20,16:15:00,19284.0,17.8,18.3,17.4,18.05
2011-05-19,16:15:00,16048.0,17.95,18.1,17.6,17.65
2011-05-18,16:15:00,21082.0,18.6,18.75,17.85,18.0
2011-05-17,16:15:00,66703.0,18.98,19.45,17.65,18.7
2011-05-16,16:15:00,44492.0,18.7,19.15,16.85,19.0
2011-05-13,16:15:00,32526.0,18.25,18.95,16.45,18.65
2011-05-12,16:15:00,37377.0,18.95,19.1,16.75,18.35
2011-05-11,16:15:00,34690.0,18.2,19.08,16.7,18.6
2011-05-10,16:15:00,22649.0,17.25,17.3,16.6,16.65
2011-05-09,16:15:00,12822.0,17.9,18.25,17.35,17.45
2011-05-06,16:15:00,23299.0,18.2,18.85,17.03,18.15
2011-05-05,16:15:00,24586.0,18.15,18.8,17.6,18.3
2011-05-04,16:15:00,16686.0,17.65,18.49,17.6,17.95
2011-05-03,16:15:00,14379.0,17.5,18.1,17.3,17.7
2011-05-02,16:15:00,13010.0,16.5,17.45,16.45,17.2
2011-04-29,16:15:00,8955.0,16.62,16.9,16.6,16.7
2011-04-28,16:15:00,12977.0,17.05,17.25,16.55,16.75
2011-04-27,16:15:00,20998.0,17.05,17.86,16.9,17.0
2011-04-26,16:15:00,13544.0,17.25,17.35,16.82,17.25
2011-04-25,16:15:00,11031.0,17.8,17.95,17.4,17.45
2011-04-21,16:15:00,12997.0,18.0,18.35,17.8,17.9
2011-04-20,16:15:00,19750.0,18.35,18.55,18.1,18.2
2011-04-19,16:15:00,37880.0,20.05,20.05,16.1,19.05
2011-04-18,16:15:00,59388.0,19.9,21.0,17.2,20.15
2011-04-15,16:15:00,46372.0,20.3,20.3,16.7,19.6
2011-04-14,16:15:00,18214.0,20.55,20.75,17.85,20.15
2011-04-13,16:15:00,18084.0,20.35,20.7,18.1,20.3
2011-04-12,16:15:00,13633.0,18.65,19.3,18.45,18.7
2011-04-11,16:15:00,7600.0,18.55,18.65,18.1,18.3
2011-04-08,16:15:00,16571.0,18.2,19.0,17.8,18.65
2011-04-07,16:15:00,10667.0,18.25,18.95,18.15,18.35
